-80.3549070710849,1.65169156817693,-77.7928091132389
-53.6641173265246,4.07467305575632,-53.9127862179158
-26.0139645087218,1.41037228240010,-25.8734965833047
0,0,0
27.8702742360824,3.40819673971000,23.5915080312255
50.4892954346517,3.14318672414634,50.2661784721842
76.5024379509075,-3.02744495141148,75.9411225339166
101.103928600840,-5.79946535842591,101.348333070640
126.815034256966,-3.96987318888989,125.922742011309
154.574123963831,3.46890936974106,150.080399873075
178.891059226287,-5.81696183441270,177.699438200933
205.942893993896,-10.7985432834508,202.541023210771
232.388566414770,-12.8006423718794,223.759809200469
262.033059069143,-7.98432176955981,249.009734711530
289.412463635944,-4.21880169759585,272.548055195432
315.657322414042,2.45065251470765,295.554694050383
341.120508581524,9.98169592090215,321.034515255145
367.002267554227,9.71638871521034,344.828266543595
393.344397249382,14.7294658494408,369.669351089469
420.434432897751,15.2964342165788,393.850962701337
440.792034490835,11.6735649615696,422.654409393653
462.499472503086,10.8103533017492,450.196089490010
487.235375811084,15.0164886843942,474.164199229246
514.757432221743,13.0072745842049,496.987938549635
539.241889291304,25.1805606135567,528.120667308251
556.045733001855,24.0260256305844,556.529377340360
577.321934405550,19.2691413912944,586.080451988894
602.577393003545,26.5672278569897,613.230603576098
624.670111775972,28.0105768394571,639.488346943561
649.169888962274,41.3793262608340,660.585683687635
676.006463491277,33.3861437033360,692.574444258307
695.970402329877,27.9348285152492,713.004091469104
727.603527811873,19.9176883095428,738.914965811156
751.967687083702,15.4957729740952,763.809861783550
780.722830738240,11.8111916682835,786.689485399842
808.933896055275,8.44133898812297,808.493313176180
837.104910944360,3.58231529134282,828.102533276292
861.763429000624,-2.59566125525087,853.140661315315
889.084547302544,-10.0292756389784,876.655100683511
914.689224420431,-15.3150402552406,905.805262225944
924.331879872772,-5.03302255575418,933.968398602902
951.770617900664,8.38908729281794,959.841484371466
972.085494884642,19.6511166430191,985.393476651606
991.729906444806,28.1169446384799,1011.94919879044
1017.75846214074,35.9239522894929,1035.79386031889
1046.20266919334,41.9142035882230,1056.29021293101
1073.42631231563,47.5306134439978,1080.24552363176
1095.06746873232,48.9719674195675,1107.86605764093
1122.32916993394,57.9644267495443,1130.41515708951
1150.47958378860,61.9369858526018,1153.04758969394
1164.07399987609,63.3237714275575,1180.24881385327
1179.78055595855,67.6400373563446,1219.46416944767
1199.11688205071,69.8833125608126,1248.14668491038
1221.75057086489,73.8906509308592,1276.41938390354
1242.47250997229,74.0182462254645,1301.95635323148
1254.35025609643,79.9999794832481,1335.55099297523
1273.10232965805,89.3727493250934,1360.11440923517
1293.53856006778,99.1717131890486,1386.47741322058
1301.54675647936,103.216335656207,1414.66068663646
1308.86688331647,114.064683014112,1450.55574325593
1315.41353624178,124.716508159713,1481.62289112905
1324.57914297693,140.231667447900,1512.42192947557